2022-01-15 22:30:04,624 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 22:30:05,947 param size = 0.046234MB
2022-01-15 22:30:05,948 Starting epoch 1/5
2022-01-15 23:07:11,452 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 23:07:12,724 param size = 0.046234MB
2022-01-15 23:07:12,725 Starting epoch 1/5
2022-01-15 23:17:27,418 valid mini-batch 378, loss=2.858066e-01 accuracy=92.133905
2022-01-15 23:17:27,427 valid mini-batch 379, loss=2.859477e-01 accuracy=92.129934
2022-01-15 23:17:27,436 valid mini-batch 380, loss=2.862106e-01 accuracy=92.134186
2022-01-15 23:17:27,446 valid mini-batch 381, loss=2.863558e-01 accuracy=92.122055
2022-01-15 23:17:27,455 valid mini-batch 382, loss=2.860350e-01 accuracy=92.134465
2022-01-15 23:17:27,463 valid mini-batch 383, loss=2.859476e-01 accuracy=92.134603
2022-01-15 23:17:27,473 valid mini-batch 384, loss=2.858636e-01 accuracy=92.134740
2022-01-15 23:17:27,486 valid mini-batch 385, loss=2.863112e-01 accuracy=92.122733
2022-01-15 23:17:27,494 valid mini-batch 386, loss=2.862156e-01 accuracy=92.122901
2022-01-15 23:17:27,506 valid mini-batch 387, loss=2.861699e-01 accuracy=92.131121
2022-01-15 23:17:27,514 valid mini-batch 388, loss=2.859143e-01 accuracy=92.139299
2022-01-15 23:17:27,521 valid mini-batch 389, loss=2.860064e-01 accuracy=92.139423
2022-01-15 23:17:27,535 valid mini-batch 390, loss=2.863643e-01 accuracy=92.135550
2022-01-15 23:17:27,542 valid mini-batch 391, loss=2.862220e-01 accuracy=92.131696
2022-01-15 23:17:27,549 valid mini-batch 392, loss=2.862434e-01 accuracy=92.131838
2022-01-15 23:17:27,558 valid mini-batch 393, loss=2.860559e-01 accuracy=92.143877
2022-01-15 23:17:27,572 valid mini-batch 394, loss=2.860457e-01 accuracy=92.143987
2022-01-15 23:17:27,586 valid mini-batch 395, loss=2.864783e-01 accuracy=92.132260
2022-01-15 23:17:27,598 valid mini-batch 396, loss=2.864150e-01 accuracy=92.136335
2022-01-15 23:17:27,609 valid mini-batch 397, loss=2.870106e-01 accuracy=92.124686
2022-01-15 23:17:27,618 valid mini-batch 398, loss=2.869202e-01 accuracy=92.124843
2022-01-15 23:17:27,625 valid mini-batch 399, loss=2.867358e-01 accuracy=92.128906
2022-01-15 23:17:27,635 valid mini-batch 400, loss=2.864562e-01 accuracy=92.140742
2022-01-15 23:17:27,645 valid mini-batch 401, loss=2.863584e-01 accuracy=92.136971
2022-01-15 23:17:27,653 valid mini-batch 402, loss=2.865342e-01 accuracy=92.121588
2022-01-15 23:17:27,665 valid mini-batch 403, loss=2.863815e-01 accuracy=92.125619
2022-01-15 23:17:27,675 valid mini-batch 404, loss=2.863244e-01 accuracy=92.129630
2022-01-15 23:17:27,687 valid mini-batch 405, loss=2.859756e-01 accuracy=92.137469
2022-01-15 23:17:27,695 valid mini-batch 406, loss=2.859026e-01 accuracy=92.141431
2022-01-15 23:17:27,701 valid mini-batch 407, loss=2.857322e-01 accuracy=92.149203
2022-01-15 23:17:27,720 valid mini-batch 408, loss=2.856076e-01 accuracy=92.145477
2022-01-15 23:17:27,728 valid mini-batch 409, loss=2.855110e-01 accuracy=92.145579
2022-01-15 23:17:27,735 valid mini-batch 410, loss=2.856220e-01 accuracy=92.145681
2022-01-15 23:17:27,742 valid mini-batch 411, loss=2.858025e-01 accuracy=92.130613
2022-01-15 23:17:27,749 valid mini-batch 412, loss=2.856139e-01 accuracy=92.126967
2022-01-15 23:17:27,758 valid mini-batch 413, loss=2.853583e-01 accuracy=92.130888
2022-01-15 23:17:27,766 valid mini-batch 414, loss=2.852983e-01 accuracy=92.127259
2022-01-15 23:17:27,776 valid mini-batch 415, loss=2.852593e-01 accuracy=92.123648
2022-01-15 23:17:27,793 valid mini-batch 416, loss=2.854011e-01 accuracy=92.120054
2022-01-15 23:17:27,804 valid mini-batch 417, loss=2.856082e-01 accuracy=92.116477
2022-01-15 23:17:27,811 valid mini-batch 418, loss=2.854041e-01 accuracy=92.124105
2022-01-15 23:17:27,820 valid mini-batch 419, loss=2.853646e-01 accuracy=92.120536
2022-01-15 23:17:27,827 valid mini-batch 420, loss=2.857811e-01 accuracy=92.102138
2022-01-15 23:17:27,841 valid mini-batch 421, loss=2.857971e-01 accuracy=92.102340
2022-01-15 23:17:27,853 valid mini-batch 422, loss=2.856527e-01 accuracy=92.113623
2022-01-15 23:17:27,860 valid mini-batch 423, loss=2.857422e-01 accuracy=92.113797
2022-01-15 23:17:27,867 valid mini-batch 424, loss=2.857426e-01 accuracy=92.106618
2022-01-15 23:17:27,874 valid mini-batch 425, loss=2.855762e-01 accuracy=92.114143
2022-01-15 23:17:27,880 valid mini-batch 426, loss=2.855998e-01 accuracy=92.114315
2022-01-15 23:17:27,891 valid mini-batch 427, loss=2.852174e-01 accuracy=92.129089
2022-01-15 23:17:27,900 valid mini-batch 428, loss=2.849129e-01 accuracy=92.140152
2022-01-15 23:17:27,912 valid mini-batch 429, loss=2.847157e-01 accuracy=92.143895
2022-01-15 23:17:27,919 valid mini-batch 430, loss=2.845451e-01 accuracy=92.147622
2022-01-15 23:17:27,925 valid mini-batch 431, loss=2.845304e-01 accuracy=92.154948
2022-01-15 23:17:27,938 valid mini-batch 432, loss=2.846993e-01 accuracy=92.147806
2022-01-15 23:17:27,947 valid mini-batch 433, loss=2.846434e-01 accuracy=92.151498
2022-01-15 23:17:27,954 valid mini-batch 434, loss=2.848255e-01 accuracy=92.144397
2022-01-15 23:17:27,960 valid mini-batch 435, loss=2.847196e-01 accuracy=92.148079
2022-01-15 23:17:27,971 valid mini-batch 436, loss=2.849813e-01 accuracy=92.137443
2022-01-15 23:17:27,983 valid mini-batch 437, loss=2.848771e-01 accuracy=92.137557
2022-01-15 23:17:27,994 valid mini-batch 438, loss=2.849085e-01 accuracy=92.137671
2022-01-15 23:17:28,001 valid mini-batch 439, loss=2.849196e-01 accuracy=92.137784
2022-01-15 23:17:28,011 valid mini-batch 440, loss=2.847350e-01 accuracy=92.148526
2022-01-15 23:17:28,019 valid mini-batch 441, loss=2.845819e-01 accuracy=92.148614
2022-01-15 23:17:28,029 valid mini-batch 442, loss=2.845319e-01 accuracy=92.145175
2022-01-15 23:17:28,037 valid mini-batch 443, loss=2.846014e-01 accuracy=92.141751
2022-01-15 23:17:28,046 valid mini-batch 444, loss=2.849349e-01 accuracy=92.124298
2022-01-15 23:17:28,054 valid mini-batch 445, loss=2.850849e-01 accuracy=92.117433
2022-01-15 23:17:28,063 valid mini-batch 446, loss=2.848278e-01 accuracy=92.124581
2022-01-15 23:17:28,077 valid mini-batch 447, loss=2.852250e-01 accuracy=92.114258
2022-01-15 23:17:28,085 valid mini-batch 448, loss=2.849523e-01 accuracy=92.124861
2022-01-15 23:17:28,091 valid mini-batch 449, loss=2.847495e-01 accuracy=92.131944
2022-01-15 23:17:28,103 valid mini-batch 450, loss=2.846075e-01 accuracy=92.132068
2022-01-15 23:17:28,114 valid mini-batch 451, loss=2.845820e-01 accuracy=92.142561
2022-01-15 23:17:28,121 valid mini-batch 452, loss=2.845551e-01 accuracy=92.142660
2022-01-15 23:17:28,128 valid mini-batch 453, loss=2.844961e-01 accuracy=92.139317
2022-01-15 23:17:28,142 valid mini-batch 454, loss=2.845732e-01 accuracy=92.142857
2022-01-15 23:17:28,154 valid mini-batch 455, loss=2.845623e-01 accuracy=92.142955
2022-01-15 23:17:28,164 valid mini-batch 456, loss=2.846646e-01 accuracy=92.136214
2022-01-15 23:17:28,173 valid mini-batch 457, loss=2.846373e-01 accuracy=92.132915
2022-01-15 23:17:28,180 valid mini-batch 458, loss=2.848835e-01 accuracy=92.129630
2022-01-15 23:17:28,189 valid mini-batch 459, loss=2.847848e-01 accuracy=92.129755
2022-01-15 23:17:28,195 valid mini-batch 460, loss=2.848681e-01 accuracy=92.126491
2022-01-15 23:17:28,203 valid mini-batch 461, loss=2.850524e-01 accuracy=92.116477
2022-01-15 23:17:28,209 valid mini-batch 462, loss=2.851087e-01 accuracy=92.116631
2022-01-15 23:17:28,217 valid mini-batch 463, loss=2.853537e-01 accuracy=92.106681
2022-01-15 23:17:28,226 valid mini-batch 464, loss=2.852991e-01 accuracy=92.106855
2022-01-15 23:17:28,234 valid mini-batch 465, loss=2.850291e-01 accuracy=92.113734
2022-01-15 23:17:28,254 valid mini-batch 466, loss=2.849489e-01 accuracy=92.113892
2022-01-15 23:17:28,260 valid mini-batch 467, loss=2.850521e-01 accuracy=92.107372
2022-01-15 23:17:28,273 valid mini-batch 468, loss=2.855812e-01 accuracy=92.096667
2022-01-15 23:17:28,409 valid_acc 92.096667
2022-01-15 23:17:28,410 genotype = Genotype(normal=[('conv_3x3', 0), ('max_pool_3x3', 1), ('conv_3x3', 0)], normal_concat=range(1, 3), reduce=[('conv_3x3', 0), ('conv_3x3', 1), ('skip_connect', 0)], reduce_concat=range(1, 3))
2022-01-15 23:17:28,417 Starting epoch 2/5
2022-01-15 23:17:30,775 train mini-batch 000, loss=2.271467e-01 accuracy=96.875000
2022-01-15 23:17:32,116 train mini-batch 001, loss=3.103139e-01 accuracy=92.968750
2022-01-15 23:17:33,352 train mini-batch 002, loss=3.024784e-01 accuracy=92.187500
2022-01-15 23:17:34,665 train mini-batch 003, loss=2.884950e-01 accuracy=92.187500
2022-01-15 23:17:35,928 train mini-batch 004, loss=3.180194e-01 accuracy=90.625000
2022-01-15 23:17:37,254 train mini-batch 005, loss=3.085087e-01 accuracy=90.364583
2022-01-15 23:17:38,574 train mini-batch 006, loss=3.043405e-01 accuracy=90.625000
2022-01-15 23:17:39,866 train mini-batch 007, loss=2.970882e-01 accuracy=91.210938
2022-01-15 23:17:41,187 train mini-batch 008, loss=3.189700e-01 accuracy=90.277778
2022-01-15 23:17:42,446 train mini-batch 009, loss=2.979282e-01 accuracy=91.093750
2022-01-15 23:17:43,778 train mini-batch 010, loss=3.028264e-01 accuracy=91.193182
2022-01-15 23:17:45,053 train mini-batch 011, loss=3.048864e-01 accuracy=90.755208
2022-01-15 23:17:46,441 train mini-batch 012, loss=3.066190e-01 accuracy=90.745192
2022-01-15 23:17:47,764 train mini-batch 013, loss=3.013542e-01 accuracy=90.959821
2022-01-15 23:17:49,019 train mini-batch 014, loss=2.939521e-01 accuracy=91.145833
2022-01-15 23:17:50,345 train mini-batch 015, loss=2.875490e-01 accuracy=91.503906
2022-01-15 23:17:51,613 train mini-batch 016, loss=2.880243e-01 accuracy=91.452206
2022-01-15 23:17:52,845 train mini-batch 017, loss=2.999745e-01 accuracy=91.579861
2022-01-15 23:17:54,111 train mini-batch 018, loss=2.965668e-01 accuracy=91.694079
2022-01-15 23:17:55,439 train mini-batch 019, loss=3.012328e-01 accuracy=91.562500
2022-01-15 23:17:56,820 train mini-batch 020, loss=3.031849e-01 accuracy=91.517857
2022-01-15 23:17:58,135 train mini-batch 021, loss=2.958659e-01 accuracy=91.832386
2022-01-15 23:17:59,359 train mini-batch 022, loss=2.918545e-01 accuracy=91.847826
2022-01-15 23:18:00,609 train mini-batch 023, loss=2.910573e-01 accuracy=91.861979
2022-01-15 23:18:01,947 train mini-batch 024, loss=2.915913e-01 accuracy=91.750000
2022-01-15 23:18:03,285 train mini-batch 025, loss=2.948560e-01 accuracy=91.766827
2022-01-15 23:18:04,547 train mini-batch 026, loss=2.922632e-01 accuracy=91.724537
2022-01-15 23:18:05,872 train mini-batch 027, loss=2.894362e-01 accuracy=91.964286
2022-01-15 23:18:07,198 train mini-batch 028, loss=2.857263e-01 accuracy=92.079741
2022-01-15 23:18:08,459 train mini-batch 029, loss=2.882580e-01 accuracy=91.927083
2022-01-15 23:18:09,701 train mini-batch 030, loss=2.860241e-01 accuracy=91.985887
2022-01-15 23:18:10,949 train mini-batch 031, loss=2.854762e-01 accuracy=91.992188
2022-01-15 23:18:12,284 train mini-batch 032, loss=2.882499e-01 accuracy=91.950758
2022-01-15 23:18:13,588 train mini-batch 033, loss=2.904402e-01 accuracy=91.865809
2022-01-15 23:18:14,843 train mini-batch 034, loss=2.961607e-01 accuracy=91.785714
2022-01-15 23:18:16,187 train mini-batch 035, loss=2.997550e-01 accuracy=91.623264
2022-01-15 23:18:17,495 train mini-batch 036, loss=3.007697e-01 accuracy=91.469595
2022-01-15 23:18:18,733 train mini-batch 037, loss=3.026238e-01 accuracy=91.406250
2022-01-15 23:18:20,075 train mini-batch 038, loss=3.070648e-01 accuracy=91.426282
2022-01-15 23:18:21,328 train mini-batch 039, loss=3.136798e-01 accuracy=91.289062
2022-01-15 23:18:22,646 train mini-batch 040, loss=3.147515e-01 accuracy=91.234756
2022-01-15 23:18:23,886 train mini-batch 041, loss=3.140216e-01 accuracy=91.331845
2022-01-15 23:18:25,223 train mini-batch 042, loss=3.108331e-01 accuracy=91.460756
2022-01-15 23:18:26,560 train mini-batch 043, loss=3.100589e-01 accuracy=91.406250
2022-01-15 23:18:27,810 train mini-batch 044, loss=3.080457e-01 accuracy=91.493056
2022-01-15 23:18:29,146 train mini-batch 045, loss=3.109985e-01 accuracy=91.338315
2022-01-15 23:18:30,408 train mini-batch 046, loss=3.114521e-01 accuracy=91.356383
2022-01-15 23:18:31,738 train mini-batch 047, loss=3.126715e-01 accuracy=91.373698
2022-01-15 23:18:32,963 train mini-batch 048, loss=3.090227e-01 accuracy=91.517857
2022-01-15 23:18:34,177 train mini-batch 049, loss=3.090429e-01 accuracy=91.500000
2022-01-15 23:18:35,453 train mini-batch 050, loss=3.108202e-01 accuracy=91.390931
2022-01-15 23:18:36,786 train mini-batch 051, loss=3.119189e-01 accuracy=91.376202
2022-01-15 23:18:38,125 train mini-batch 052, loss=3.083651e-01 accuracy=91.509434
2022-01-15 23:18:39,378 train mini-batch 053, loss=3.067384e-01 accuracy=91.608796
2022-01-15 23:18:40,695 train mini-batch 054, loss=3.049629e-01 accuracy=91.647727
2022-01-15 23:18:41,930 train mini-batch 055, loss=3.033496e-01 accuracy=91.629464
2022-01-15 23:18:43,140 train mini-batch 056, loss=3.024571e-01 accuracy=91.639254
2022-01-15 23:18:44,416 train mini-batch 057, loss=3.010660e-01 accuracy=91.675647
2022-01-15 23:18:45,737 train mini-batch 058, loss=3.045026e-01 accuracy=91.631356
2022-01-15 23:18:46,977 train mini-batch 059, loss=3.092452e-01 accuracy=91.640625
2022-01-15 23:18:48,266 train mini-batch 060, loss=3.107830e-01 accuracy=91.649590
2022-01-15 23:18:49,520 train mini-batch 061, loss=3.112574e-01 accuracy=91.582661
2022-01-15 23:18:50,837 train mini-batch 062, loss=3.086934e-01 accuracy=91.666667
2022-01-15 23:18:52,086 train mini-batch 063, loss=3.094662e-01 accuracy=91.625977
2022-01-15 23:18:53,420 train mini-batch 064, loss=3.076049e-01 accuracy=91.682692
2022-01-15 23:18:54,739 train mini-batch 065, loss=3.070257e-01 accuracy=91.595644
2022-01-15 23:18:55,990 train mini-batch 066, loss=3.044562e-01 accuracy=91.651119
2022-01-15 23:18:57,324 train mini-batch 067, loss=3.050971e-01 accuracy=91.659007
2022-01-15 23:18:58,549 train mini-batch 068, loss=3.046049e-01 accuracy=91.711957
2022-01-15 23:18:59,879 train mini-batch 069, loss=3.073618e-01 accuracy=91.674107
2022-01-15 23:19:01,163 train mini-batch 070, loss=3.063367e-01 accuracy=91.681338
2022-01-15 23:19:02,487 train mini-batch 071, loss=3.059086e-01 accuracy=91.666667
2022-01-15 23:19:03,720 train mini-batch 072, loss=3.056184e-01 accuracy=91.673801
2022-01-15 23:19:04,981 train mini-batch 073, loss=3.047423e-01 accuracy=91.659628
2022-01-15 23:19:06,258 train mini-batch 074, loss=3.081395e-01 accuracy=91.604167
2022-01-15 23:19:07,579 train mini-batch 075, loss=3.061737e-01 accuracy=91.694079
2022-01-15 23:19:08,905 train mini-batch 076, loss=3.046466e-01 accuracy=91.720779
2022-01-15 23:19:10,148 train mini-batch 077, loss=3.056217e-01 accuracy=91.666667
2022-01-15 23:19:11,461 train mini-batch 078, loss=3.041105e-01 accuracy=91.693038
2022-01-15 23:19:12,712 train mini-batch 079, loss=3.033696e-01 accuracy=91.679688
2022-01-15 23:19:14,052 train mini-batch 080, loss=3.018347e-01 accuracy=91.743827
2022-01-15 23:19:15,294 train mini-batch 081, loss=3.018430e-01 accuracy=91.711128
2022-01-15 23:19:16,624 train mini-batch 082, loss=3.003126e-01 accuracy=91.773343
2022-01-15 23:19:17,945 train mini-batch 083, loss=2.992695e-01 accuracy=91.815476
2022-01-15 23:19:19,207 train mini-batch 084, loss=2.973615e-01 accuracy=91.893382
2022-01-15 23:19:20,521 train mini-batch 085, loss=2.965003e-01 accuracy=91.860465
2022-01-15 23:19:21,757 train mini-batch 086, loss=2.966092e-01 accuracy=91.828305
2022-01-15 23:19:23,087 train mini-batch 087, loss=2.975634e-01 accuracy=91.761364
2022-01-15 23:19:24,326 train mini-batch 088, loss=2.960799e-01 accuracy=91.801264
2022-01-15 23:19:25,623 train mini-batch 089, loss=2.959015e-01 accuracy=91.770833
2022-01-15 23:19:26,865 train mini-batch 090, loss=2.946099e-01 accuracy=91.809753
2022-01-15 23:19:28,199 train mini-batch 091, loss=2.933070e-01 accuracy=91.830842
2022-01-15 23:19:29,536 train mini-batch 092, loss=2.943158e-01 accuracy=91.851478
2022-01-15 23:19:30,753 train mini-batch 093, loss=2.942246e-01 accuracy=91.871676
2022-01-15 23:19:32,018 train mini-batch 094, loss=2.941169e-01 accuracy=91.842105
2022-01-15 23:19:33,284 train mini-batch 095, loss=2.935648e-01 accuracy=91.829427
2022-01-15 23:19:34,605 train mini-batch 096, loss=2.921753e-01 accuracy=91.897552
2022-01-15 23:19:35,909 train mini-batch 097, loss=2.922731e-01 accuracy=91.900510
2022-01-15 23:19:37,161 train mini-batch 098, loss=2.922511e-01 accuracy=91.934975
2022-01-15 23:19:38,492 train mini-batch 099, loss=2.913618e-01 accuracy=91.937500
2022-01-15 23:19:39,712 train mini-batch 100, loss=2.894661e-01 accuracy=92.001856
2022-01-15 23:19:40,964 train mini-batch 101, loss=2.918131e-01 accuracy=91.957721
2022-01-15 23:19:42,229 train mini-batch 102, loss=2.908865e-01 accuracy=91.944782
2022-01-15 23:19:43,538 train mini-batch 103, loss=2.920183e-01 accuracy=91.902043
2022-01-15 23:19:44,793 train mini-batch 104, loss=2.912361e-01 accuracy=91.904762
2022-01-15 23:19:46,127 train mini-batch 105, loss=2.910684e-01 accuracy=91.922170
2022-01-15 23:19:47,383 train mini-batch 106, loss=2.905681e-01 accuracy=91.924650
2022-01-15 23:19:48,719 train mini-batch 107, loss=2.889196e-01 accuracy=91.970486
2022-01-15 23:19:49,964 train mini-batch 108, loss=2.882352e-01 accuracy=91.972477
2022-01-15 23:19:51,227 train mini-batch 109, loss=2.882698e-01 accuracy=91.988636
2022-01-15 23:19:52,481 train mini-batch 110, loss=2.872704e-01 accuracy=92.032658
2022-01-15 23:19:53,805 train mini-batch 111, loss=2.867285e-01 accuracy=92.034040
2022-01-15 23:19:55,059 train mini-batch 112, loss=2.864754e-01 accuracy=92.063053
2022-01-15 23:19:56,317 train mini-batch 113, loss=2.904174e-01 accuracy=91.968202
2022-01-15 23:19:57,652 train mini-batch 114, loss=2.893219e-01 accuracy=91.970109
2022-01-15 23:19:58,948 train mini-batch 115, loss=2.901095e-01 accuracy=91.998922
2022-01-15 23:20:00,210 train mini-batch 116, loss=2.889337e-01 accuracy=92.027244
2022-01-15 23:20:01,484 train mini-batch 117, loss=2.886991e-01 accuracy=92.041843
2022-01-15 23:20:02,809 train mini-batch 118, loss=2.880281e-01 accuracy=92.056197
2022-01-15 23:20:04,139 train mini-batch 119, loss=2.872711e-01 accuracy=92.070312
2022-01-15 23:20:05,430 train mini-batch 120, loss=2.866194e-01 accuracy=92.084194
2022-01-15 23:20:06,757 train mini-batch 121, loss=2.858729e-01 accuracy=92.110656
2022-01-15 23:20:08,091 train mini-batch 122, loss=2.872901e-01 accuracy=92.060467
2022-01-15 23:20:09,349 train mini-batch 123, loss=2.870194e-01 accuracy=92.061492
2022-01-15 23:20:10,690 train mini-batch 124, loss=2.880145e-01 accuracy=92.000000
2022-01-15 23:20:11,933 train mini-batch 125, loss=2.872335e-01 accuracy=92.026290
2022-01-15 23:20:13,181 train mini-batch 126, loss=2.867063e-01 accuracy=92.027559
2022-01-15 23:20:14,467 train mini-batch 127, loss=2.882147e-01 accuracy=92.016602
2022-01-15 23:20:15,817 train mini-batch 128, loss=2.885303e-01 accuracy=92.017926
2022-01-15 23:20:17,138 train mini-batch 129, loss=2.892463e-01 accuracy=91.995192
2022-01-15 23:20:18,394 train mini-batch 130, loss=2.881938e-01 accuracy=92.020515
2022-01-15 23:20:19,737 train mini-batch 131, loss=2.868782e-01 accuracy=92.057292
2022-01-15 23:20:21,010 train mini-batch 132, loss=2.865947e-01 accuracy=92.093515
2022-01-15 23:20:22,276 train mini-batch 133, loss=2.868174e-01 accuracy=92.094216
2022-01-15 23:20:23,538 train mini-batch 134, loss=2.859746e-01 accuracy=92.129630
2022-01-15 23:20:24,878 train mini-batch 135, loss=2.866725e-01 accuracy=92.095588
2022-01-15 23:20:26,128 train mini-batch 136, loss=2.870819e-01 accuracy=92.096259
2022-01-15 23:20:27,440 train mini-batch 137, loss=2.860831e-01 accuracy=92.119565
2022-01-15 23:20:28,708 train mini-batch 138, loss=2.853958e-01 accuracy=92.142536
2022-01-15 23:20:30,068 train mini-batch 139, loss=2.854693e-01 accuracy=92.154018
2022-01-15 23:20:31,315 train mini-batch 140, loss=2.853127e-01 accuracy=92.154255
2022-01-15 23:20:32,595 train mini-batch 141, loss=2.842255e-01 accuracy=92.187500
2022-01-15 23:20:33,858 train mini-batch 142, loss=2.835876e-01 accuracy=92.198427
2022-01-15 23:20:35,188 train mini-batch 143, loss=2.860364e-01 accuracy=92.176649
2022-01-15 23:20:36,463 train mini-batch 144, loss=2.861412e-01 accuracy=92.165948
2022-01-15 23:20:37,710 train mini-batch 145, loss=2.850495e-01 accuracy=92.208904
2022-01-15 23:20:39,059 train mini-batch 146, loss=2.847939e-01 accuracy=92.208759
2022-01-15 23:20:40,303 train mini-batch 147, loss=2.848087e-01 accuracy=92.219172
2022-01-15 23:20:41,568 train mini-batch 148, loss=2.841815e-01 accuracy=92.218960
2022-01-15 23:20:42,856 train mini-batch 149, loss=2.844998e-01 accuracy=92.218750
